409	s7q114h5migh	14	1	108646
412	pvdcoybuflns	25	0	31694
413	affu8jv396kp	30	1	33557
414	arr4rivtafw0	19	0	106932
418	xjzis1umcpvi	6	1	181645
420	pvdcoybuflns	11	1	34202
422	affu8jv396kp	18	0	25211
425	s7q114h5migh	13	1	82457
426	affu8jv396kp	15	0	26754
428	pvdcoybuflns	14	1	54531
429	dp43ydsxu2kf	13	0	137915
430	xjzis1umcpvi	5	1	88083
433	8b2i3njli5b2	1	1	111755
434	affu8jv396kp	20	0	53763
438	j2elfdbngadx	30	0	111992
443	ri425ah7uo4i	2	1	190534
445	arr4rivtafw0	25	0	169547
446	s9zy7a2jtsq9	23	1	16213
449	affu8jv396kp	25	0	51915
450	dp43ydsxu2kf	15	1	91644
452	g4maowcs9qd8	3	1	128084
454	s9zy7a2jtsq9	29	0	26157
457	affu8jv396kp	1	1	37086
464	arr4rivtafw0	8	1	70205
465	xjzis1umcpvi	2	1	143191
466	affu8jv396kp	16	0	28318
468	8b2i3njli5b2	7	0	144659
473	affu8jv396kp	2	0	19338
475	ri425ah7uo4i	12	1	108028
481	9oncmxq6ga2o	7	0	86231
484	3smo2puhjah0	28	0	50840
486	xjzis1umcpvi	29	0	75591
490	3smo2puhjah0	22	0	22913
492	dp43ydsxu2kf	2	0	84665
497	3smo2puhjah0	25	0	17278
501	arr4rivtafw0	1	0	121566
506	j2elfdbngadx	4	0	153869
510	9oncmxq6ga2o	17	1	81195
511	8b2i3njli5b2	9	1	140808
520	3smo2puhjah0	4	0	63969
526	g4maowcs9qd8	15	0	250320
529	arr4rivtafw0	26	0	86672
530	s9zy7a2jtsq9	1	0	248513
531	ri425ah7uo4i	16	1	79910
532	dp43ydsxu2kf	23	0	115332
536	xjzis1umcpvi	8	0	154441
540	j2elfdbngadx	10	0	112201
542	3smo2puhjah0	3	1	72443
543	9oncmxq6ga2o	8	1	103281
548	ri425ah7uo4i	29	1	45668
549	8b2i3njli5b2	11	1	113990
556	arr4rivtafw0	10	0	93802
559	ri425ah7uo4i	30	0	54445
566	xjzis1umcpvi	17	1	112012
567	8b2i3njli5b2	16	0	81855
572	9oncmxq6ga2o	9	1	119308
574	j2elfdbngadx	26	0	128789
575	s9zy7a2jtsq9	7	0	162020
576	3smo2puhjah0	13	1	120101
578	ri425ah7uo4i	10	0	59356
581	ri425ah7uo4i	1	1	16424
583	s9zy7a2jtsq9	22	0	22682
588	g4maowcs9qd8	19	1	218711
589	arr4rivtafw0	15	1	123077
591	s9zy7a2jtsq9	13	0	33281
593	dp43ydsxu2kf	3	0	140630
599	xjzis1umcpvi	7	0	114371
600	g7j4sozndtxu	29	0	118324
606	9oncmxq6ga2o	16	1	109397
607	ri425ah7uo4i	8	0	88171
609	s7q114h5migh	22	1	338850
610	8b2i3njli5b2	24	1	151209
613	s7q114h5migh	28	0	21731
621	g4maowcs9qd8	26	0	121387
622	j2elfdbngadx	16	0	176706
623	s7q114h5migh	11	1	38224
624	3smo2puhjah0	16	0	178045
630	xjzis1umcpvi	26	0	136988
633	8b2i3njli5b2	3	1	97956
635	9oncmxq6ga2o	10	0	122293
636	dp43ydsxu2kf	12	0	159963
638	arr4rivtafw0	7	0	89717
639	g7j4sozndtxu	16	0	159420
644	s9zy7a2jtsq9	26	0	184222
647	s7q114h5migh	16	0	90200
648	g7j4sozndtxu	11	1	24739
650	s9zy7a2jtsq9	25	0	24161
653	3smo2puhjah0	7	1	56897
654	ri425ah7uo4i	26	0	83680
661	j2elfdbngadx	15	0	106735
662	g4maowcs9qd8	8	1	165697
667	arr4rivtafw0	11	1	55043
668	g7j4sozndtxu	6	1	113537
671	s9zy7a2jtsq9	8	0	68556
672	8b2i3njli5b2	4	0	171895
673	ri425ah7uo4i	14	1	93260
675	s9zy7a2jtsq9	12	1	16434
677	s7q114h5migh	10	1	148541
681	3smo2puhjah0	26	1	29479
682	xjzis1umcpvi	19	1	129451
683	g4maowcs9qd8	30	0	109666
685	cbqrxit708e4	22	1	24973
687	arr4rivtafw0	28	0	79938
688	8b2i3njli5b2	30	1	72554
689	9oncmxq6ga2o	30	1	93708
690	g7j4sozndtxu	24	0	92297
691	ri425ah7uo4i	19	1	78474
693	cbqrxit708e4	30	1	28973
697	s7q114h5migh	1	0	93004
699	s9zy7a2jtsq9	10	1	106932
700	ri425ah7uo4i	6	1	35838
702	cbqrxit708e4	13	1	36818
704	j2elfdbngadx	29	0	194279
706	3smo2puhjah0	30	1	94084
709	ri425ah7uo4i	24	1	29591
711	s7q114h5migh	3	1	65191
712	8b2i3njli5b2	17	1	107607
714	9oncmxq6ga2o	21	1	110179
716	ri425ah7uo4i	13	0	38112
717	xjzis1umcpvi	28	0	144962
718	g7j4sozndtxu	13	1	97145
722	g4maowcs9qd8	27	0	114578
723	cbqrxit708e4	8	0	112522
725	3smo2puhjah0	24	0	102398
726	s9zy7a2jtsq9	24	0	22816
730	cbqrxit708e4	12	0	26948
731	xjzis1umcpvi	12	1	89859
732	s9zy7a2jtsq9	11	1	40850
735	8b2i3njli5b2	22	1	122914
739	cbqrxit708e4	21	1	41964
740	9oncmxq6ga2o	26	1	125267
742	s7q114h5migh	4	1	138267
743	3smo2puhjah0	12	0	73207
744	s9zy7a2jtsq9	2	1	30745
745	g4maowcs9qd8	22	0	100275
748	g4maowcs9qd8	7	1	14010
751	vo7ie2jugfmf	1	1	58911
752	g4maowcs9qd8	2	0	27750
759	9oncmxq6ga2o	12	0	88787
762	xjzis1umcpvi	16	0	122805
763	3smo2puhjah0	20	1	87219
764	cbqrxit708e4	9	0	96873
765	1yuqmheqgccm	14	1	151717
766	g7j4sozndtxu	2	1	111753
772	cbqrxit708e4	10	1	44192
774	s9zy7a2jtsq9	17	0	31904
781	8b2i3njli5b2	8	1	92440
782	1yuqmheqgccm	27	1	90107
786	vo7ie2jugfmf	25	1	147481
787	9oncmxq6ga2o	3	1	113634
788	g4maowcs9qd8	12	1	126204
789	fuypuppkikzq	13	1	19258
790	g7j4sozndtxu	18	0	80384
792	xjzis1umcpvi	22	1	133097
794	g4maowcs9qd8	14	0	34055
795	cbqrxit708e4	28	0	81060
796	s9zy7a2jtsq9	19	1	94605
798	fuypuppkikzq	1	0	28738
799	vo7ie2jugfmf	3	1	41173
805	fuypuppkikzq	4	0	18453
808	vo7ie2jugfmf	8	0	37963
809	1yuqmheqgccm	13	1	99778
812	g7j4sozndtxu	12	0	74749
813	3smo2puhjah0	1	1	42913
816	j2elfdbngadx	21	0	100826
818	vo7ie2jugfmf	16	1	35973
819	fuypuppkikzq	3	1	43363
823	g7j4sozndtxu	19	1	59368
824	vo7ie2jugfmf	13	1	40840
826	8b2i3njli5b2	2	1	65472
827	fuypuppkikzq	20	0	48550
830	1yuqmheqgccm	6	1	81136
833	vo7ie2jugfmf	27	0	33005
834	eognhznpkft5	11	1	92880
835	g7j4sozndtxu	26	0	39542
836	g4maowcs9qd8	21	0	120227
838	9oncmxq6ga2o	25	1	70173
842	j2elfdbngadx	11	1	130888
843	g4maowcs9qd8	1	1	26710
844	vo7ie2jugfmf	22	1	40361
846	g4maowcs9qd8	11	1	26665
847	fuypuppkikzq	23	1	102560
851	1yuqmheqgccm	12	1	108021
852	g4maowcs9qd8	29	1	18501
853	eognhznpkft5	27	1	93525
854	3smo2puhjah0	11	1	111207
855	8b2i3njli5b2	13	1	71488
857	9oncmxq6ga2o	19	1	97446
858	cbqrxit708e4	4	0	149957
860	3smo2puhjah0	10	1	39081
862	ydq74dpjejwd	6	1	46949
865	eognhznpkft5	22	1	69862
866	9oncmxq6ga2o	20	1	53056
867	vo7ie2jugfmf	9	0	127220
871	1yuqmheqgccm	20	1	106018
872	cbqrxit708e4	14	0	72769
874	xjzis1umcpvi	9	0	220237
875	j2elfdbngadx	6	1	122594
882	fuypuppkikzq	27	0	84868
888	ydq74dpjejwd	27	0	95542
896	8b2i3njli5b2	19	0	81905
900	eognhznpkft5	25	0	104049
905	cbqrxit708e4	3	1	89202
907	xjzis1umcpvi	10	0	79466
908	j2elfdbngadx	17	1	79141
911	1yuqmheqgccm	5	1	104118
912	g7j4sozndtxu	14	1	143225
915	ydq74dpjejwd	10	1	70930
917	fuypuppkikzq	11	0	96627
919	cbqrxit708e4	11	0	56894
920	eognhznpkft5	16	1	82005
921	vo7ie2jugfmf	23	1	93709
922	j2elfdbngadx	9	0	68283
923	9oncmxq6ga2o	15	0	111225
926	8b2i3njli5b2	20	1	109124
927	cbqrxit708e4	5	0	52905
928	1yuqmheqgccm	4	1	98130
930	ydq74dpjejwd	30	0	80083
932	g7j4sozndtxu	23	1	103868
938	8b2i3njli5b2	23	0	67390
939	eognhznpkft5	21	1	91775
940	xjzis1umcpvi	25	0	106210
943	g7j4sozndtxu	22	1	53810
949	vo7ie2jugfmf	24	0	71811
951	fuypuppkikzq	15	1	65241
952	9oncmxq6ga2o	28	1	124086
954	k6vog39letbf	3	0	93441
955	g7j4sozndtxu	20	1	50218
956	3qpzx5joupx0	18	0	45819
957	eognhznpkft5	9	0	74052
960	9oncmxq6ga2o	22	1	37751
961	cbqrxit708e4	19	0	44614
962	k6vog39letbf	25	0	39308
964	ydq74dpjejwd	19	0	133711
965	vo7ie2jugfmf	14	0	63328
967	3qpzx5joupx0	25	0	33016
968	xjzis1umcpvi	14	0	110143
969	1yuqmheqgccm	2	0	109974
970	g7j4sozndtxu	5	1	52430
974	cbqrxit708e4	27	1	45021
975	3qpzx5joupx0	5	0	33595
978	k6vog39letbf	9	0	60342
979	9oncmxq6ga2o	29	0	73258
980	vo7ie2jugfmf	21	0	61326
983	g7j4sozndtxu	1	0	48912
985	ydq74dpjejwd	13	1	77306
986	eognhznpkft5	3	0	98072
987	cbqrxit708e4	20	1	46829
990	1yuqmheqgccm	11	1	75945
992	3qpzx5joupx0	13	1	52237
993	g7j4sozndtxu	9	0	36149
996	k6vog39letbf	29	1	60060
998	fuypuppkikzq	2	0	93616
1000	9oncmxq6ga2o	14	1	70606
1001	g7j4sozndtxu	27	0	24823
1006	k6vog39letbf	7	1	34452
1007	ydq74dpjejwd	14	1	77344
1008	vo7ie2jugfmf	4	1	88407
1010	cbqrxit708e4	25	1	59437
1011	3qpzx5joupx0	19	0	57058
1016	k6vog39letbf	14	1	45387
1019	eognhznpkft5	2	1	126092
1022	vo7ie2jugfmf	18	0	53330
1023	ydq74dpjejwd	15	0	57421
1025	cbqrxit708e4	18	1	55804
1026	3qpzx5joupx0	1	0	54618
1029	1yuqmheqgccm	17	1	82557
1037	fuypuppkikzq	9	1	61639
1038	3qpzx5joupx0	17	0	36613
1039	k6vog39letbf	22	1	21188
1040	vo7ie2jugfmf	2	1	51639
1043	wd1eha94l8mh	16	0	110478
1044	k6vog39letbf	19	1	23351
1045	3qpzx5joupx0	15	0	25320
1054	fuypuppkikzq	6	1	65956
1055	vo7ie2jugfmf	11	1	52239
1056	3qpzx5joupx0	23	0	36873
1057	ydq74dpjejwd	3	0	76071
1060	wd1eha94l8mh	17	0	51713
1062	intj53xhqxf8	14	1	30119
1063	fuypuppkikzq	10	1	30229
1066	k6vog39letbf	4	1	44074
1068	1yuqmheqgccm	8	1	75348
1069	ydq74dpjejwd	4	0	43693
1070	intj53xhqxf8	18	0	23507
1071	fuypuppkikzq	16	0	22944
1073	eognhznpkft5	13	1	105818
1074	vo7ie2jugfmf	5	1	57457
1076	wd1eha94l8mh	27	1	46516
1081	fuypuppkikzq	18	0	26453
1085	intj53xhqxf8	3	0	33700
1091	qjxxj4wf2jhx	7	0	28106
1093	ydq74dpjejwd	16	1	48942
1099	intj53xhqxf8	25	0	24746
1100	wd1eha94l8mh	5	0	47835
1104	3qpzx5joupx0	10	1	29248
1105	1yuqmheqgccm	18	0	78627
1106	k6vog39letbf	28	1	48090
1107	wd1eha94l8mh	6	1	18210
1108	fuypuppkikzq	28	0	42104
1111	vo7ie2jugfmf	17	1	36683
1118	intj53xhqxf8	16	1	45561
1119	ydq74dpjejwd	17	0	60339
1124	wd1eha94l8mh	2	1	47581
1128	intj53xhqxf8	8	1	35398
1131	wd1eha94l8mh	23	0	18585
1135	intj53xhqxf8	6	0	18556
1136	qjxxj4wf2jhx	23	0	105746
1139	k6vog39letbf	5	1	89406
1144	wd1eha94l8mh	28	0	29244
1145	eognhznpkft5	29	1	121558
1147	ydq74dpjejwd	24	1	65610
1148	intj53xhqxf8	20	1	21145
1152	1yuqmheqgccm	7	0	113251
1156	wd1eha94l8mh	25	0	28606
1162	3qpzx5joupx0	26	1	131898
1163	k6vog39letbf	17	0	44687
1176	wd1eha94l8mh	30	1	55695
1178	1yuqmheqgccm	21	0	72079
1179	qjxxj4wf2jhx	19	1	104390
1180	eognhznpkft5	15	1	92814
1186	ydq74dpjejwd	20	0	73027
1197	3qpzx5joupx0	9	1	98171
1200	intj53xhqxf8	17	1	96380
1202	wd1eha94l8mh	8	0	80223
1203	3qpzx5joupx0	4	1	15656
1205	qjxxj4wf2jhx	5	1	83820
1208	k6vog39letbf	26	0	112118
1209	wd1eha94l8mh	26	1	20488
1211	eognhznpkft5	20	1	90874
1217	wd1eha94l8mh	29	0	22619
1219	intj53xhqxf8	15	0	59568
1226	wd1eha94l8mh	10	1	19770
1227	intj53xhqxf8	13	1	26109
1229	3qpzx5joupx0	14	0	82215
1231	ydq74dpjejwd	21	0	33103
1233	1yuqmheqgccm	15	0	114217
1239	weeq3xf5e948	11	1	81098
1245	eognhznpkft5	4	0	92931
1250	ydq74dpjejwd	2	0	29655
1251	k6vog39letbf	13	0	106022
1253	qjxxj4wf2jhx	30	1	112631
1262	qjxxj4wf2jhx	18	1	26866
1265	jn0tgxliszus	4	1	45213
1266	3qpzx5joupx0	2	1	57353
1267	intj53xhqxf8	23	0	25501
1269	1yuqmheqgccm	19	1	73339
1271	ydq74dpjejwd	18	0	55582
1272	qjxxj4wf2jhx	13	0	28761
1274	intj53xhqxf8	7	0	18567
1276	wd1eha94l8mh	14	1	28412
1277	3qpzx5joupx0	21	1	38245
1279	k6vog39letbf	15	0	82597
1280	jn0tgxliszus	12	0	51663
1282	eognhznpkft5	28	0	105738
1286	wd1eha94l8mh	4	0	50657
1287	qjxxj4wf2jhx	4	1	58667
1288	1yuqmheqgccm	10	1	69792
1291	jn0tgxliszus	30	0	41127
1293	3qpzx5joupx0	7	0	40846
1295	weeq3xf5e948	1	1	167999
1297	1yuqmheqgccm	22	1	37270
1302	qjxxj4wf2jhx	17	1	56013
1303	k6vog39letbf	2	0	89684
1307	lgivmv7ph5e3	13	0	24537
1309	jn0tgxliszus	16	1	60051
1311	lgivmv7ph5e3	22	1	16972
1312	1yuqmheqgccm	3	1	45168
1317	lgivmv7ph5e3	11	1	15996
1318	3qpzx5joupx0	24	0	72517
1323	wd1eha94l8mh	15	1	57008
1326	jn0tgxliszus	11	1	45013
1327	lgivmv7ph5e3	25	0	19476
1330	weeq3xf5e948	5	0	92704
1336	lgivmv7ph5e3	9	1	20932
1338	intj53xhqxf8	24	0	38939
1342	qjxxj4wf2jhx	14	1	48859
1343	9k6r5x3rn3np	10	1	280387
1344	wd1eha94l8mh	7	1	46367
1346	k6vog39letbf	20	1	111139
1349	eognhznpkft5	17	1	116283
1351	jn0tgxliszus	13	1	32712
1352	lgivmv7ph5e3	23	1	33763
1358	lgivmv7ph5e3	1	0	23130
1363	wd1eha94l8mh	19	1	58550
1366	intj53xhqxf8	10	1	94140
1369	k6vog39letbf	23	1	79401
1370	lgivmv7ph5e3	12	0	27138
1371	qjxxj4wf2jhx	29	1	47274
1372	jn0tgxliszus	23	0	75995
1374	eognhznpkft5	30	0	93308
1375	lgivmv7ph5e3	26	1	37042
1376	intj53xhqxf8	4	0	37720
1377	9k6r5x3rn3np	17	0	123570
1378	qjxxj4wf2jhx	20	1	35655
1379	weeq3xf5e948	10	1	160842
1382	jn0tgxliszus	18	1	43310
1390	qjxxj4wf2jhx	6	0	43625
1393	jn0tgxliszus	29	0	47790
1394	9k6r5x3rn3np	30	0	66946
1398	qjxxj4wf2jhx	12	1	36853
1399	k6vog39letbf	24	1	122492
1401	weeq3xf5e948	27	0	82176
1405	lgivmv7ph5e3	20	1	58089
1411	intj53xhqxf8	26	0	44791
1412	9k6r5x3rn3np	12	1	53471
1415	jn0tgxliszus	7	1	60883
1417	eognhznpkft5	23	0	95164
1422	intj53xhqxf8	5	1	35283
1425	weeq3xf5e948	20	1	86007
1426	9k6r5x3rn3np	7	0	60629
1433	jn0tgxliszus	27	1	56766
1435	eognhznpkft5	5	1	78053
1438	qjxxj4wf2jhx	8	0	99373
1442	9k6r5x3rn3np	9	0	52919
1449	gh4178m2eu13	20	0	62731
1452	9k6r5x3rn3np	6	1	49683
1453	jn0tgxliszus	26	1	91741
1454	lgivmv7ph5e3	17	0	53263
1455	qjxxj4wf2jhx	24	0	68871
1460	9c8d3pf654fh	20	0	169021
1461	eognhznpkft5	19	1	95236
1463	qjxxj4wf2jhx	3	1	26210
1464	lgivmv7ph5e3	14	0	30033
1466	gh4178m2eu13	25	1	65073
1472	qjxxj4wf2jhx	27	1	44110
1473	lgivmv7ph5e3	28	0	37003
1480	qjxxj4wf2jhx	22	0	31911
1481	jn0tgxliszus	10	0	59215
1484	0fq1sfofd5fs	12	1	280113
1485	lgivmv7ph5e3	7	0	18090
1489	jn0tgxliszus	2	1	35120
1493	lgivmv7ph5e3	8	0	46423
1497	9c8d3pf654fh	5	1	159046
1501	0fq1sfofd5fs	17	1	81829
1503	9k6r5x3rn3np	19	1	83764
1507	weeq3xf5e948	30	0	340495
1509	0fq1sfofd5fs	20	0	38403
1512	jn0tgxliszus	22	0	45508
1523	gh4178m2eu13	14	1	250866
1524	weeq3xf5e948	4	0	65308
1525	lgivmv7ph5e3	16	1	34856
1528	9c8d3pf654fh	18	0	123050
1531	lgivmv7ph5e3	10	1	17550
1537	jn0tgxliszus	20	1	100066
1539	0fq1sfofd5fs	5	1	113350
1545	jn0tgxliszus	6	1	40377
1548	9k6r5x3rn3np	11	1	83184
1550	yt5mfszth3ex	16	0	301728
1551	weeq3xf5e948	23	0	113964
1555	9c8d3pf654fh	9	0	120242
1560	9k6r5x3rn3np	4	1	40232
1562	0fq1sfofd5fs	23	0	105683
1567	9c8d3pf654fh	17	1	25585
1568	weeq3xf5e948	26	1	103161
1570	yt5mfszth3ex	18	1	97828
1573	0fq1sfofd5fs	16	0	84034
1577	9c8d3pf654fh	1	1	58574
1578	9k6r5x3rn3np	22	1	138578
1582	0fq1sfofd5fs	22	1	57526
1584	yt5mfszth3ex	28	1	93369
1589	9c8d3pf654fh	12	1	65961
1593	0fq1sfofd5fs	19	1	73255
1594	jlj2eznt9vg7	27	0	56472
1602	9k6r5x3rn3np	20	1	136761
1603	9c8d3pf654fh	8	1	93247
1605	jlj2eznt9vg7	21	0	49804
1610	9c8d3pf654fh	16	1	31031
1611	s1dfzuo7mx7l	29	0	39859
1612	0fq1sfofd5fs	6	1	43902
1613	weeq3xf5e948	2	1	23562
1614	9k6r5x3rn3np	13	0	50585
1617	s1dfzuo7mx7l	6	0	29142
1618	weeq3xf5e948	24	0	34485
1621	s1dfzuo7mx7l	5	1	27359
1622	jlj2eznt9vg7	4	0	85545
1623	0fq1sfofd5fs	27	0	53630
1624	weeq3xf5e948	7	1	24546
1625	9k6r5x3rn3np	18	1	49530
1629	9c8d3pf654fh	11	1	72969
1630	s1dfzuo7mx7l	8	1	14891
1637	jlj2eznt9vg7	16	0	32511
1638	weeq3xf5e948	13	1	21948
1639	yt5mfszth3ex	6	1	254103
1640	s1dfzuo7mx7l	27	0	43570
1641	0fq1sfofd5fs	26	1	58267
1643	weeq3xf5e948	29	0	18326
1645	9c8d3pf654fh	25	0	51647
1648	jlj2eznt9vg7	24	1	38196
1653	jlj2eznt9vg7	1	0	26947
1656	weeq3xf5e948	6	1	29964
1657	jlj2eznt9vg7	29	0	27726
1662	s1dfzuo7mx7l	2	0	66059
1663	weeq3xf5e948	22	1	18562
1667	0fq1sfofd5fs	29	1	40567
1668	weeq3xf5e948	18	1	30240
1673	yt5mfszth3ex	3	1	146320
1674	s1dfzuo7mx7l	16	0	65877
1675	weeq3xf5e948	8	0	17092
1677	jlj2eznt9vg7	6	1	26834
1681	0fq1sfofd5fs	8	0	65712
1686	9k6r5x3rn3np	29	1	230745
1693	s1dfzuo7mx7l	13	0	78811
1696	9k6r5x3rn3np	14	1	29828
1697	0fq1sfofd5fs	7	1	63608
1700	9c8d3pf654fh	3	0	71912
1702	9k6r5x3rn3np	24	0	23252
1704	0fq1sfofd5fs	18	0	33793
1707	s1dfzuo7mx7l	30	0	65276
1710	9c8d3pf654fh	15	0	53628
1711	0fq1sfofd5fs	1	0	35235
1717	s1dfzuo7mx7l	25	1	44268
1718	9c8d3pf654fh	23	0	32384
1719	0fq1sfofd5fs	9	1	28937
1721	yt5mfszth3ex	14	1	209068
1722	9k6r5x3rn3np	8	1	90510
1731	jlj2eznt9vg7	3	0	231026
1736	9c8d3pf654fh	24	0	50985
1743	yt5mfszth3ex	24	1	72936
1744	s1dfzuo7mx7l	21	1	53052
1746	jlj2eznt9vg7	28	1	43498
1748	0fq1sfofd5fs	25	0	41059
1752	9c8d3pf654fh	2	0	40359
1754	0fq1sfofd5fs	2	1	33920
1757	s1dfzuo7mx7l	26	1	54276
1758	kikfzrseldsk	7	0	94773
1760	yt5mfszth3ex	13	1	60568
1763	9c8d3pf654fh	28	1	43985
1764	0fq1sfofd5fs	15	0	25015
1767	jlj2eznt9vg7	5	0	19210
1775	9c8d3pf654fh	27	1	43788
1779	kikfzrseldsk	27	0	55052
1780	yt5mfszth3ex	27	0	54608
1783	jlj2eznt9vg7	15	0	23044
1786	s79s6sbdo0yb	1	1	16652
1788	9c8d3pf654fh	18	1	33042
